name,battery,camera,display,processor,memory,warranty,price,rating,reviews
"LYF C459 (Blue, 8 GB)",2000 mAh Battery,8MP Rear Camera | 2MP Front Camera,11.43 cm (4.5 inch) FWVGA Display,1 Year Manufacturer Warranty,1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,Null,3699,3.5,274
"Samsung Galaxy J5 (Black, 8 GB)",2600 mAh Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Qualcomm MSM8916 Processor,1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,7990,4.3,2290
"Lava A51 (Black, 8 GB)",1750 mAh Li-Ion Battery,5MP Rear Camera | 0.3MP Front Camera,11.43 cm (4.5 inch) FWVGA Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,512 MB RAM | 8 GB ROM,Null,3199,3.5,107
"Tecno Camon I Sky 2 (Champagne Gold, 16 GB)",3050 mAh Battery,13MP + 2MP | 13MP Front Camera,13.97 cm (5.5 inch) HD+ Display,1 Year Warranty,2 GB RAM | 16 GB ROM,Null,6089,4.1,40
"Infinix Smart 2 (Serene Gold, 32 GB)",3050 mAh Li-ion Polymer Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,MTK6739 64 bit Quad Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,7499,4,4013
"Infinix Smart 2 (Sandstone Black, 32 GB)",3050 mAh Li-ion Polymer Battery,13MP Rear Camera | 8MP Front Camera,13.84 cm (5.45 inch) HD+ Display,MTK6739 64 bit Quad Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,7499,4,4013
"Gionee S6 Pro (Gold, 32 GB)",3130 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) Full HD Display,MediaTek Helio P10 MTK6755m 64-bit Processor,4 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year,7499,3.6,75
"Infinix S4 (Space Gray, 32 GB)",4000 mAh Battery,13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera,15.77 cm (6.21 inch) HD+ Display,2.0 GHz Helio P22 64-bit Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,9599,4.2,3923
"Gionee X1s (Gold, 16 GB)",4000 mAh Li-polymer Battery,13MP Rear Camera | 16MP Front Camera,13.21 cm (5.2 inch) HD Display,MT6737T Processor,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6450,4,483
"Redmi 6A (Blue, 16 GB)",3000 mAh Battery,13MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) Display,1 Year Manufacturer Warranty,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Null,5990,4.3,3666
"Lenovo K10 Plus (Sprite, 64 GB)",4050 mAh Battery,13MP + 5MP + 8MP | 16MP Front Camera,15.8 cm (6.22 inch) HD+ Display,Qualcomm SDM632 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11499,4.1,367
"Nokia 7.2 (Cyan Green, 64 GB)",3500 mAh Battery,48MP + 5MP + 8MP | 20MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile,16399,4.1,339
"Nokia 7.2 (Ice, 64 GB)",3500 mAh Battery,48MP + 5MP + 8MP | 20MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile,16399,4.2,611
"LYF Water 4 (White, 16 GB)",2920 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Qualcomm Snapdragon 410 Processor,2 GB RAM | 16 GB ROM,Brand Warranty of 2 Year Available for Mobile and 6 Months for Accessories,4999,3.5,1
"Lava Z71 (Ruby Red, 32 GB)",3200 mAh Li-Po Battery,13MP + 2MP | 5MP Front Camera,14.5 cm (5.71 inch) Display,Helio P22 Processor,2 GB RAM | 32 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6299,3.8,10
"Google Pixel 3a XL (Clearly White, 64 GB)",3700 mAh Battery,12.2MP Rear Camera | 8MP Front Camera,15.24 cm (6 inch) Full HD+ Display,Qualcomm Snapdragon 670 Processor,4 GB RAM | 64 GB ROM,eSIM Compatible,34999,4.5,229
"XOLO Era 4x (Black, 16 GB)",3000 mAh Battery,8MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,1 Year Brand Warranty,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,Null,4299,4.1,189
"Redmi Y3 (Prime Black, 64 GB)",4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,Qualcomm Snapdragon 632 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,13999,4.4,225
"Samsung Galaxy J5 - 6 (New 2016 Edition) (White, 16 GB)",3100 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.21 cm (5.2 inch) HD Display,Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year,10990,4.2,17752
"Nokia 5.1 (Black, 32 GB)",2970 mAh Battery,16MP Rear Camera,13.97 cm (5.5 inch) Display,1 Year Manufacturing Warranty for Mobile and 6 Months Battery Warranty,3 GB RAM | 32 GB ROM,Null,7990,4,21
"Redmi Note 9 Pro (Aurora Blue, 64 GB)",5020 mAh Battery,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,16.94 cm (6.67 inch) Full HD+ Display,Qualcomm® Snapdragon™ 720G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories,12999,4.2,107
"Lava Iris Alfa L (White, 8 GB)",3000 mAh Li-Polymer Battery,8MP Rear Camera | 2MP Front Camera,13.97 cm (5.5 inch) quarter HD Display,Brand Warranty of 1 Year,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,Null,6849,3.7,36
"Gionee S6 Pro (Gold, 64 GB)",3130 mAh Battery,13MP Rear Camera,13.97 cm (5.5 inch) Display,1 Year Gionee Warranty,4 GB RAM | 64 GB ROM,Null,7997,3.6,75
"POCO F1 (Rosso Red, 256 GB)",4000 mAh Li-polymer Battery,12MP + 5MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,Qualcomm Snapdragon 845 Processor,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,22999,4.5,3102
"Samsung Galaxy On Nxt (Black, 16 GB)",3300 mAh Li-ion Battery,13MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) Full HD Display,Exynos 7870 Octa Core 1.6 GHz Processor,3 GB RAM | 16 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year,11200,4.3,55351
"Samsung Galaxy J7 Duo (Blue, 32 GB)",3000 mAh Battery,13MP + 5MP | 8MP Front Camera,13.97 cm (5.5 inch) HD Display,Exynos 7884 Processor,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,10999,4.3,343
"Samsung Galaxy Note 9 (Lavender Purple, 128 GB)",4000 mAh Lithium-ion Battery,12MP + 12MP | 8MP Front Camera,16.26 cm (6.4 inch) Quad HD+ Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Null,73600,4.6,274
"LYF Water 10 (Black, 16 GB)",2300 mAh Li-Polymer Battery,13MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Mediatek MT6753 Octa Core 1.3GHz Processor,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,Brand Warranty of 1 Year + Extended 1 Year,4999,3.7,514
"Redmi K20 (Carbon Black, 64 GB)",4000 mAh Li-polymer Battery,48MP + 13MP + 8MP | 20MP Front Camera,16.23 cm (6.39 inch) Full HD+ Display,Qualcomm Snapdragon 730 Processor,6 GB RAM | 64 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,21999,4.5,5085
"Redmi 6 (Black, 32 GB)",3000 mAh Lithium-polymer Battery,12MP + 5MP | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2.0 GHz Mediatek P22 Octacore Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6800,4.4,40585
"Micromax Bolt Q381 (Black, 8 GB)",2000 mAh Battery,5MP Rear Camera | 0.3MP Front Camera,12.7 cm (5 inch) FWVGA Display,Spreadtrum SC7731G Quad Core 1.3GHz Processor,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,1 Year Manufacturer Warranty,3449,3.7,675
"Samsung Galaxy J1 Ace (White, 4 GB)",1800 mAh Li-Ion Battery,5MP Rear Camera | 2MP Front Camera,10.92 cm (4.3 inch) WVGA Display,1 Year Manufacturer Warranty,512 MB RAM | 4 GB ROM | Expandable Upto 128 GB,Null,4988,3.9,247
"Samsung Galaxy S10 Lite (Prism Black, 512 GB)",4500 mAh Lithium-ion Battery,48MP + 12MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,Qualcomm Snapdragon 855 (SM8150) Processor,8 GB RAM | 512 GB ROM | Expandable Upto 1 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,47999,4.5,2616
"Samsung Galaxy J5 - 6 (New 2016 Edition) (Black, 16 GB)",3100 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.21 cm (5.2 inch) HD Display,Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year,10090,4.2,17752
"OPPO F5 Youth (Gold, 32 GB)",3200 mAh Battery,13MP Rear Camera | 16MP Front Camera,15.24 cm (6 inch) Full HD+ Display,MT6763T Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6490,4.3,1191
"Realme 2 Pro (Ice Lake, 64 GB)",3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,13990,4.5,10038
"Realme 2 Pro (Blue Ocean, 64 GB)",3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11490,4.5,10038
"Realme 2 Pro (Black Sea, 64 GB)",3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,13990,4.5,10038
"Realme 2 Pro (Blue Ocean, 64 GB)",3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11490,4.5,44638
"Redmi Go (Black, 16 GB)",3000 mAh Li Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Qualcomm Snapdragon 425 Processor,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4999,4.3,13123
"Moto E6s (Rich Cranberry, 64 GB)",3000 mAh Battery,13MP + 2MP | 8MP Front Camera,15.49 cm (6.1 inch) HD+ Display,MediaTek Helio P22 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,7999,4.1,6383
"Vivo V9 Youth (Black, 32 GB)",3260 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 450 Processor,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,16990,4.4,2926
"Vivo Y93 (Nebula Purple, 64 GB)",4030 mAh Li-ion Battery,13MP + 2MP | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,MediaTek Helio P22 Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,12490,4.4,714
"Samsung Galaxy On5 (Gold, 8 GB)",2600 mAh Li-Ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Exynos 3475 Quad Core 1.3GHz Processor,1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8192,4.3,27017
"Micromax Vdeo 2 (Champagne, 8 GB)",1800 mAh Li-Ion Battery,5MP Rear Camera | 2MP Front Camera,11.43 cm (4.5 inch) WVGA Display,Spreadtrum SC9832 Quad Core 1.3GHz Processor,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3199,3.8,1314
"Micromax Canvas 5 Lite-Special Edition (Maple Wood, 16 GB)",2000 mAh Li-Ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Mediatek MTK6735P Quad Core 1GHz Processor,3 GB RAM | 16 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4399,3.6,670
"Micromax Bharat 5 Infinity Edition (Rose Gold, 16 GB)",5000 mAh Polymer Battery,5MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) Display,MT6739 Processor,1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,6999,3.9,360
"Asus Zenfone 3s Max (Black, 32 GB)",5000 mAh Polymer Battery,13MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) HD Display,"Octa Core Processor MediaTek MT6750, 1.5GHz Processor",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,14999,4,5158
"Honor 8 Lite (Blue, 64 GB)",3000 mAh Battery,12MP Rear Camera,13.21 cm (5.2 inch) Display,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4 GB RAM | 64 GB ROM,Null,10490,4.3,958
"Micromax Canvas 2 Colors A120 (Grey, 4 GB)",2000 mAh Battery,8MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) HD Display,MT6582 Processor,1 GB RAM | 4 GB ROM | Expandable Upto 32 GB,1 Year for Mobile & 6 Months for Accessories,9005,3.9,747
"Realme 6 Pro (Lightning Red, 64 GB)",4300 mAh Battery,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,16.76 cm (6.6 inch) Full HD+ Display,Snapdragon 720G Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,17999,4.4,3991
"Honor 9 Lite (Glacier Grey, 64 GB)",3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,Kirin 659 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",16999,4.3,12119
"Vivo V7+ (Gold, 64 GB)",3225 mAh Li-ion Battery,16MP Rear Camera | 24MP Front Camera,15.21 cm (5.99 inch) HD Display,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,22221,4.4,2706
"Ziox Astra NXT (Black, 4 GB)",1600 mAh Battery,2MP Rear Camera | 0.3MP Front Camera,10.16 cm (4 inch) Display,1 Year Manufacturer Warranty,512 MB RAM | 4 GB ROM | Expandable Upto 32 GB,Null,2499,3.1,2
"Nokia 8.1 (Blue, 64 GB)",3500 mAh Battery,12MP + 13MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,Qualcomm Snapdragon 710 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,14999,4.3,1372
"OPPO A5 2020 (Mirror Black, 64 GB)",5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.51 cm (6.5 inch) Display,Qualcomm Snapdragon 665 Processor,3 GB RAM | 64 GB ROM,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,13980,4.4,200
"Celkon Diamond U (Blue & Black, 16 GB)",2500 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) Display,1 year,2 GB RAM | 16 GB ROM,Null,6495,3.6,14
"Gome C7 (Gold, 16 GB)",3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD+ Display,1 Year Warranty,2 GB RAM | 16 GB ROM,Null,3999,4.1,4
"Gome C7 (Black, 16 GB)",3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD+ Display,1 Year Warranty,2 GB RAM | 16 GB ROM,Null,3650,4.1,4
"Micromax Dual 4 (Champagne, 64 GB)",2730 mAh Battery,13MP Rear Camera | 13MP Front Camera,13.21 cm (5.2 inch) Full HD Display,Snapdragon 435 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,1 Year Warranty,5799,3.7,186
"Asus ZenFone Max Pro M2 (Blue, 64 GB)",5000 mAh Battery,12MP + 5MP | 13MP Front Camera,15.9 cm (6.26 inch) Full HD+ Display,Qualcomm Snapdragon 660 Octa Core Processor,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11999,4.3,10998
"Mobiistar C2 (Gold, 16 GB)",3000 mAh Battery,8MP Rear Camera | 8MP Front Camera,13.56 cm (5.34 inch) Display,1 year on Handset & 6 months on Accessories Warranty,2 GB RAM | 16 GB ROM,Null,4598,4,52
"Moto One (Black, 64 GB)",3000 mAh Battery,13MP + 2MP | 8MP Front Camera,14.99 cm (5.9 inch) HD+ Display,Qualcomm Snapdragon 625 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,14999,4.1,56
"Redmi Note 7 Pro (Astro Moonlight White, 64 GB)",4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,Qualcomm Snapdragon 675 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Quick Charge 4.0 Support,12999,4.4,25217
"Vivo S1 (Skyline Blue, 128 GB)",4500 mAh Lithium Polymer Battery,16MP + 8MP + 2MP | 32MP Front Camera,16.21 cm (6.38 inch) Full HD+ Display,Helio P65 (MT6768) Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,18990,4.5,732
"Blackbear B6 Master (Gold, 8 GB)",2400 mAh Battery,8MP + 1.3MP | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for in-Box Accessories,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,Null,3749,3.2,7
"Blackbear B6 Master (Black, 8 GB)",2400 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) HD Display,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for in-Box Accessories,1 GB RAM | 8 GB ROM,Null,3749,3.2,7
"Lenovo K8 (Fine Gold, 32 GB)",4000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) HD Display,MTK P20 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,11499,4.1,355
"Samsung Galaxy J1 (4G) (White, 8 GB)",2050 mAh Battery,5MP Rear Camera | 2MP Front Camera,11.43 cm (4.5 inch) WVGA Display,0 0 Quad Core 1.3GHz Processor,1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year,5896,4,261
"Redmi 7A (Matte Blue, 32 GB)",4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,Qualcomm Snapdragon 439 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories,6699,4.3,27670
"Panasonic P100 (Blue, 16 GB)",2200 mAh Lithium ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,Mediatek MTK 6737 Quad Core Processor,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3999,3.9,293
"Itel A23 (Gradation Red, 8 GB)",2050 mAh Battery,2MP Rear Camera | 0.3MP Front Camera,12.7 cm (5 inch) FWVGA Display,100 Days replacement with 1 year warranty for handset and 6 months warranty for accessories.,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,Null,3399,4.1,8
"Redmi 7 (Eclipse Black, 32 GB)",4000 mAh Battery,12MP Rear Camera,15.9 cm (6.26 inch) Display,12 Months,2 GB RAM | 32 GB ROM,Null,7078,4.3,1036
"Redmi 7 (Comet Blue, 32 GB)",4000 mAh Battery,12MP Rear Camera,15.9 cm (6.26 inch) Display,12 Months,2 GB RAM | 32 GB ROM,Null,7995,4.3,1036
"Realme 2 (Diamond Red, 32 GB)",4230 mAh Li-ion Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,8979,4.5,49953
"Honor 10 Lite (Midnight Black, 64 GB)",3400 mAh Lithium Polymer Battery,13MP + 2MP | 24MP Front Camera,15.77 cm (6.21 inch) Full HD+ Display,Kirin 710 2.2GHz Octa Core Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",11599,4.4,6766
"Honor 10 Lite (Sapphire Blue, 32 GB)",3400 mAh Lithium Polymer Battery,13MP + 2MP | 24MP Front Camera,15.77 cm (6.21 inch) Full HD+ Display,Kirin 710 2.2GHz Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable",13999,4.4,2808
"Honor 9x Pro (Phantom Purple, 256 GB)",4000 mAh Li-polymer Battery,48MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,Kirin 810 (7 nm Chipset with NPU) Processor,6 GB RAM | 256 GB ROM | Expandable Upto 512 GB,"1 Year Warranty on Handset, 6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase.",17999,3.9,884
"Honor 9i (Prestige Gold, 64 GB)",3340 mAh Battery,16MP + 2MP | 13MP + 2MP Dual Front Camera,14.99 cm (5.9 inch) Full HD+ Display,Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",10250,4.3,10408
"InFocus M812i (Silver, 16 GB)",2900 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) HD Display,Qualcomm Quad Core Processor,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,1 Year Manufacturer Warranty,4889,3.7,41
"Zen Cinemax 2 Plus (Black, 8 GB)",2900 mAh Battery,5MP Rear Camera,13.97 cm (5.5 inch) Display,1 Year Manufacturing Warranty,1 GB RAM | 8 GB ROM,Null,3739,3.3,33
